SatCatId,ObjectName,LaunchYear,OrbitalPeriod,LaunchMass,StatusCode,Inclination,Status,UcsData,OrbitClassEstimated,LaunchSiteCountry,Owner,UseType,Purpose,LaunchVehicleClass,TLE1,TLE2,MeanMotion,Eccentricity,OrbitClass
49323,OBJECT J,2021,93.75,10.0,UNK,97.44,Inactive,1,LEO,PRC,China,Civil,Technology Development,Long March,1 49323U 21091J   24054.85914341  .00020891  00000+0  59685-3 0  9999,2 49323  97.4429 250.6939 0011988 115.6187 244.6297 15.35958079131335,15.35958079,0.0011988,LEO
8366,GOES 1 (SMS-C),1975,1435.78,-1.0,-,6.75,Inactive,0,GSO,USA,USA,Unknown,Unknown,Unknown,1 08366U 75100A   24054.61781535  .00000030  00000+0  00000+0 0  9998,2 08366   6.7549 287.9634 0002656 334.7756 346.6535  1.00293527176598,1.00293527,0.0002656,GSO
24748,DIRECTV 6 (TEMPO 2),1997,1454.13,-1.0,-,12.07,Inactive,0,GSO,USA,USA,Unknown,Unknown,Atlas,1 24748U 97011A   24054.42382765 -.00000070  00000+0  00000+0 0  9991,2 24748  12.0664  28.5883 0027721 300.2400  72.2921  0.99028438 98124,0.99028438,0.0027721,GSO
24753,DMSP 5D-2 F14 (USA 131),1997,101.68,1134.0,-,98.88,Inactive,1,LEO,USA,USA,Military,Earth Observation,Titan,1 24753U 97012A   24054.80762195  .00000153  00000+0  99828-4 0  9991,2 24753  98.8770 100.1055 0008298 348.3633  11.7348 14.16216701389004,14.16216701,0.0008298,LEO
24761,COSMOS 2340,1997,716.98,-1.0,UNK,65.4,Inactive,0,MEO,Russia,Russia/USSR,Unknown,Unknown,Molniya,1 24761U 97015A   24054.24421836 -.00000944  00000+0  00000+0 0  9993,2 24761  65.4051 224.3063 6707891 161.0894 246.5952  2.00845387196893,2.00845387,0.6707891,MEO
192,MIDAS 4,1961,165.94,-1.0,UNK,95.86,Inactive,0,MEO,USA,USA,Unknown,Unknown,Unknown,1 00192U 61028A   24053.71974290 -.00000004  00000+0 -32039-3 0  9997,2 00192  95.8553  45.8022 0138666  75.1223 286.4941  8.67769874974837,8.67769874,0.0138666,MEO
24768,THAICOM 3,1997,1458.18,-1.0,-,11.86,Inactive,0,GSO,French Guiana,Thailand,Unknown,Unknown,Unknown,1 24768U 97016A   24054.79632604 -.00000238  00000+0  00000+0 0  9994,2 24768  11.8629  31.0393 0090153  29.3335 151.9102  0.98753836 97619,0.98753836,0.0090153,GSO
24769,BSAT-1A,1997,1452.83,-1.0,-,9.51,Inactive,0,GSO,French Guiana,Japan,Unknown,Unknown,Unknown,1 24769U 97016B   24053.99193435 -.00000001  00000+0  00000+0 0  9998,2 24769   9.5120  47.2976 0003562 277.9488 268.3736  0.99117323 38420,0.99117323,0.0003562,GSO
24772,COSMOS 2341,1997,104.99,-1.0,UNK,82.92,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 24772U 97017A   24054.43261514  .00000058  00000+0  47890-4 0  9991,2 24772  82.9227  28.7939 0026981  83.8938  34.0141 13.71508070543273,13.7150807,0.0026981,LEO
202,TRANSIT 4B,1961,105.6,-1.0,UNK,32.44,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 00202U 61031A   24054.56620474  .00000084  00000+0  72887-4 0  9991,2 00202  32.4375 272.4819 0101631 279.3349  79.5793 13.63649499105631,13.63649499,0.0101631,LEO
205,TRAAC,1961,105.69,-1.0,UNK,32.44,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 00205U 61031B   24054.67977977  .00000071  00000+0  62259-4 0  9997,2 00205  32.4410  59.0834 0101929  51.7969 309.1780 13.62482563104318,13.62482563,0.0101929,LEO
16593,COSMOS 1732,1986,116.03,-1.0,UNK,73.61,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 16593U 86015A   24054.55412502 -.00000020  00000+0 -22322-4 0  9991,2 16593  73.6146 357.2728 0026991 196.8009 163.2143 12.41005306723034,12.41005306,0.0026991,LEO
24786,GOES 10,1997,1452.75,-1.0,-,12.13,Inactive,0,GSO,USA,USA,Unknown,Unknown,Atlas,1 24786U 97019A   24054.38234779 -.00000075  00000+0  00000+0 0  9992,2 24786  12.1280  26.8383 0028656 218.2258 319.8158  0.99122635 97691,0.99122635,0.0028656,GSO
16597,YURI-2B (BS-2B),1986,1450.24,-1.0,-,13.25,Inactive,0,GSO,Japan,Japan,Unknown,Unknown,Unknown,1 16597U 86016A   24054.59444883 -.00000315  00000+0  00000+0 0  9997,2 16597  13.2521 338.1731 0013628 200.1278 335.5056  0.99294158119735,0.99294158,0.0013628,GSO
24793,IRIDIUM 7,1997,100.34,-1.0,-,86.4,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 24793U 97020B   24054.60491303  .00000647  00000+0  22019-3 0  9997,2 24793  86.3990  17.7867 0001923  86.9737 273.1680 14.35090613403098,14.35090613,0.0001923,LEO
24795,IRIDIUM 5,1997,96.88,-1.0,-,86.39,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 24795U 97020D   24054.61946480  .00005075  00000+0  49406-3 0  9990,2 24795  86.3933 303.2667 0126868  49.6958 311.5271 14.86343314414040,14.86343314,0.0126868,LEO
41180,ORBCOMM FM119,2015,98.88,-1.0,-,47.0,Inactive,0,LEO,USA,ORBCOMM,Unknown,Unknown,Unknown,1 41180U 15081B   24054.80397787  .00000953  00000+0  25043-3 0  9996,2 41180  47.0010 296.9529 0001369 355.0766   5.0105 14.56317281435800,14.56317281,0.0001369,LEO
41181,ORBCOMM FM105,2015,99.71,-1.0,-,47.0,Inactive,0,LEO,USA,ORBCOMM,Unknown,Unknown,Unknown,1 41181U 15081C   24054.82666296  .00000438  00000+0  17186-3 0  9990,2 41181  47.0001 256.7848 0002006 320.7392  39.3342 14.44244298431546,14.44244298,0.0002006,LEO
24796,IRIDIUM 4,1997,100.28,-1.0,-,86.4,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 24796U 97020E   24054.61553617  .00000734  00000+0  24619-3 0  9993,2 24796  86.3991  14.9805 0002144  82.8744 277.2696 14.36003812403629,14.36003812,0.0002144,LEO
24798,DFH 3-2,1997,1437.56,-1.0,UNK,12.79,Inactive,0,GSO,PRC,China,Unknown,Unknown,Long March,1 24798U 97021A   24054.41843226 -.00000029  00000+0  00000+0 0  9994,2 24798  12.7892  19.7809 0007393  83.5405 268.8335  1.00169533 98046,1.00169533,0.0007393,GSO
24800,COSMOS 2342,1997,721.55,-1.0,UNK,67.43,Inactive,0,MEO,Russia,Russia/USSR,Unknown,Unknown,Molniya,1 24800U 97022A   24054.00624063 -.00001129  00000+0  00000+0 0  9992,2 24800  67.4275 319.6773 6744284 148.3466 280.7796  1.99572106195543,1.99572106,0.6744284,MEO
226,TIROS 4,1962,99.57,-1.0,-,48.29,Inactive,0,LEO,USA,USA,Unknown,Unknown,Delta,1 00226U 62002A   24054.73985716  .00000194  00000+0  98414-4 0  9994,2 00226  48.2940 231.1833 0077083  13.5444 346.7501 14.46280981267055,14.46280981,0.0077083,LEO
8419,COSMOS 778,1975,104.75,-1.0,UNK,82.98,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 08419U 75103A   24054.52318108  .00000057  00000+0  43520-4 0  9990,2 08419  82.9761 196.6871 0022845  55.0128  14.9528 13.74719489422535,13.74719489,0.0022845,LEO
16611,COSMOS 1733,1986,94.08,-1.0,UNK,82.48,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Tsiklon,1 16611U 86018A   24054.61332640  .00013524  00000+0  45428-3 0  9998,2 16611  82.4846 130.8222 0010708 116.7912 243.4425 15.30665227 79489,15.30665227,0.0010708,LEO
16613,SPOT 1,1986,98.15,-1.0,-,98.72,Inactive,0,LEO,French Guiana,France,Unknown,Unknown,Ariane,1 16613U 86019A   24054.87430686  .00001715  00000+0  27432-3 0  9992,2 16613  98.7194 284.6305 0138767  24.2813 336.4846 14.67070227687211,14.67070227,0.0138767,LEO
16614,VIKING,1986,261.54,-1.0,UNK,98.82,Inactive,0,MEO,French Guiana,Sweden,Unknown,Unknown,Ariane,1 16614U 86019B   24053.14148331  .00000149  00000+0  10630-2 0  9996,2 16614  98.8163 103.9871 4690771 327.5511  15.4675  5.50582357763680,5.50582357,0.4690771,MEO
24808,THOR II,1997,1455.0,-1.0,-,10.63,Inactive,0,GSO,USA,Norway,Unknown,Unknown,Unknown,1 24808U 97025A   24054.42112997  .00000013  00000+0  00000+0 0  9997,2 24808  10.6291  38.5949 0004343 315.0685  32.5552  0.98969091 37714,0.98969091,0.0004343,GSO
16624,USA 16,1986,106.04,-1.0,UNK,63.3,Inactive,0,LEO,USA,USA,Unknown,Unknown,Atlas,1 16624U 86014E   24054.57705795  .00009988  00000+0  83639-3 0  9993,2 16624  63.2959 244.0103 0882018 100.5682 269.5831 13.57923275233565,13.57923275,0.0882018,LEO
16625,USA 17,1986,105.93,-1.0,UNK,63.3,Inactive,0,LEO,USA,USA,Unknown,Unknown,Atlas,1 16625U 86014F   24054.83980827  .00010567  00000+0  86623-3 0  9995,2 16625  63.2966 235.1721 0877695 100.2146 269.8942 13.59339844227304,13.59339844,0.0877695,LEO
24819,INMARSAT 3-F4,1997,1447.29,-1.0,-,9.98,Inactive,0,GSO,French Guiana,INMARSAT,Unknown,Unknown,Unknown,1 24819U 97027A   24054.61613412  .00000079  00000+0  00000+0 0  9992,2 24819   9.9758  44.0494 0009618  20.4784 183.8543  0.99496210 97657,0.9949621,0.0009618,GSO
24820,INSAT-2D,1997,1374.14,-1.0,-,13.12,Inactive,0,MEO,French Guiana,India,Unknown,Unknown,Ariane,1 24820U 97027B   24054.19205564 -.00000178  00000+0  00000+0 0  9993,2 24820  13.1165 352.4357 0336768 106.9053  67.7323  1.04792920 40647,1.0479292,0.0336768,MEO
49398,OBJECT D,2021,95.43,62.0,-,97.44,Inactive,1,LEO,Japan,Japan,Commercial,Technology Development,H2A,1 49398U 21102D   24054.86722701  .00006667  00000+0  42530-3 0  9998,2 49398  97.4426 104.5238 0012280 279.5001  80.4840 15.08961543125786,15.08961543,0.001228,LEO
16631,USA 18,1986,105.33,-1.0,UNK,63.29,Inactive,0,LEO,USA,USA,Unknown,Unknown,Atlas,1 16631U 86014H   24054.55999152  .00015270  00000+0  87836-3 0  9995,2 16631  63.2895 215.4138 0882255  95.8579 274.3600 13.67096157227681,13.67096157,0.0882255,LEO
49403,ARICA,2021,95.14,1.0,-,97.44,Inactive,1,LEO,Japan,Japan,Civil,Technology Development,H2A,1 49403U 21102J   24054.42340522  .00009251  00000+0  51711-3 0  9997,2 49403  97.4418 107.4359 0016750 270.5420  89.3892 15.13587625125935,15.13587625,0.001675,LEO
24827,COSMOS 2344,1997,129.97,-1.0,UNK,63.3,Inactive,0,MEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 24827U 97028A   24054.60820479  .00000071  00000+0  13172-2 0  9993,2 24827  63.3021 182.3316 1069767  58.6676 322.2183 11.07928185 80986,11.07928185,0.1069767,MEO
24834,FENGYUN 2A,1997,1499.21,-1.0,-,15.23,Inactive,0,GSO,PRC,China,Unknown,Unknown,Unknown,1 24834U 97029A   24054.32360751 -.00000211  00000+0  00000+0 0  9993,2 24834  15.2302  11.9261 0101982 217.0823 350.1201  0.96051203 95282,0.96051203,0.0101982,HEO
24836,IRIDIUM 914,1997,100.01,-1.0,-,86.4,Inactive,0,LEO,Kazakhstan,USA,Unknown,Unknown,Unknown,1 24836U 97030A   24054.46569782  .00000731  00000+0  22677-3 0  9991,2 24836  86.3951  25.0468 0003016  49.2294 310.9166 14.39840061538077,14.39840061,0.0003016,LEO
16647,COSMOS 1736,1986,104.39,-1.0,UNK,64.99,Inactive,0,LEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 16647U 86024A   24054.90914411 -.00000036  00000+0  50020-4 0  9998,2 16647  64.9889 301.5394 0031345 141.5323 302.5777 13.79486171912178,13.79486171,0.0031345,LEO
16649,GSTAR 2,1986,1442.85,-1.0,UNK,14.64,Inactive,0,GSO,French Guiana,USA,Unknown,Unknown,Unknown,1 16649U 86026A   24054.63166080 -.00000024  00000+0  00000+0 0  9998,2 16649  14.6362 352.2193 0003676  59.5977 153.5294  0.99802538108214,0.99802538,0.0003676,GSO
8458,COSMOS 783,1975,100.47,-1.0,UNK,74.06,Inactive,0,LEO,Russia,Russia/USSR,Military,Unknown,Kosmos,1 08458U 75112A   24054.54714058  .00000227  00000+0  91785-4 0  9994,2 08458  74.0576 105.2679 0011766  21.7344 338.4304 14.33212505519150,14.33212505,0.0011766,LEO
16650,BRASILSAT 2,1986,1445.24,-1.0,-,14.78,Inactive,0,GSO,French Guiana,Brazil,Unknown,Unknown,Unknown,1 16650U 86026B   24054.30777690 -.00000186  00000+0  00000+0 0  9998,2 16650  14.7779 356.7654 0002018 348.5935 200.7164  0.99637991 37967,0.99637991,0.0002018,GSO
24841,IRIDIUM 16,1997,100.16,-1.0,-,86.4,Inactive,0,LEO,Kazakhstan,USA,Unknown,Unknown,Unknown,1 24841U 97030F   24054.69090015  .00000736  00000+0  23849-3 0  9997,2 24841  86.4008  46.6350 0002421 141.9688 218.1681 14.37725869398343,14.37725869,0.0002421,LEO
24842,IRIDIUM 911,1997,99.56,-1.0,-,86.44,Inactive,0,LEO,Kazakhstan,USA,Unknown,Unknown,Unknown,1 24842U 97030G   24054.46912575  .00000865  00000+0  23579-3 0  9990,2 24842  86.4436  45.9512 0012104 254.3416 105.6452 14.46312499405715,14.46312499,0.0012104,LEO
24846,INTELSAT 802 (IS-802),1997,1467.75,-1.0,-,9.68,Inactive,0,GSO,French Guiana,INTELSAT,Unknown,Unknown,Unknown,1 24846U 97031A   24054.05432958 -.00000071  00000+0  00000+0 0  9992,2 24846   9.6763  49.5339 0025827 272.9435 247.6603  0.98108642 96647,0.98108642,0.0025827,GSO
271,MIDAS 5 (STRONGBACK),1962,152.98,-1.0,UNK,86.64,Inactive,0,MEO,USA,USA,Unknown,Unknown,Unknown,1 00271U 62010A   24054.33446036  .00000004  00000+0  16526-4 0  9990,2 00271  86.6430  78.7460 0327710 347.4764  11.8144  9.41308130126171,9.4130813,0.032771,MEO
8473,COSMOS 785,1975,104.18,-1.0,UNK,65.08,Inactive,0,LEO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 08473U 75116A   24054.23061933 -.00000063  00000+0  22071-4 0  9999,2 08473  65.0793  11.0751 0092138 236.3735 122.8509 13.82246112432254,13.82246112,0.0092138,LEO
16667,COSMOS 1738,1986,1435.81,-1.0,UNK,11.71,Inactive,0,GSO,Kazakhstan,Russia/USSR,Military,Unknown,Proton,1 16667U 86027A   24054.48925846 -.00000275  00000+0  00000+0 0  9993,2 16667  11.7098 324.1161 0013353 123.0914  23.4902  1.00291915138883,1.00291915,0.0013353,GSO
8476,SATCOM 1,1975,1445.75,-1.0,UNK,9.79,Inactive,0,GSO,USA,USA,Unknown,Unknown,Unknown,1 08476U 75117A   24053.83879219  .00000086  00000+0  00000+0 0  9999,2 08476   9.7922 311.0539 0013722 249.6326 288.0155  0.99601786121217,0.99601786,0.0013722,GSO
8482,OPS 3165 (DSP 5),1975,1433.4,-1.0,UNK,4.47,Inactive,0,GSO,USA,USA,Unknown,Unknown,Unknown,1 08482U 75118A   24054.62869307  .00000081  00000+0  00000+0 0  9997,2 08482   4.4698 275.3262 0032399   0.0524 285.9593  1.00459918 17960,1.00459918,0.0032399,GSO
33060,ORBCOMM FM38,2008,97.5,-1.0,-,48.44,Inactive,0,LEO,Russia,ORBCOMM,Unknown,Unknown,Unknown,1 33060U 08031A   24054.72785839  .00002592  00000+0  39293-3 0  9994,2 33060  48.4410  72.3321 0004851 149.5286 210.5910 14.76994642843764,14.76994642,0.0004851,LEO
33061,ORBCOMM FM41,2008,97.51,-1.0,-,48.44,Inactive,0,LEO,Russia,ORBCOMM,Unknown,Unknown,Unknown,1 33061U 08031B   24054.79157227  .00002400  00000+0  36817-3 0  9993,2 33061  48.4445  78.4735 0003895 134.7709  35.3763 14.76732781843721,14.76732781,0.0003895,LEO
33062,ORBCOMM FM29,2008,97.52,-1.0,-,48.44,Inactive,0,LEO,Russia,ORBCOMM,Unknown,Unknown,Unknown,1 33062U 08031C   24054.84366456  .00002334  00000+0  35951-3 0  9990,2 33062  48.4395  86.2525 0005711 132.2900  38.1906 14.76648837843598,14.76648837,0.0005711,LEO
33063,ORBCOMM FM39,2008,97.58,-1.0,-,48.44,Inactive,0,LEO,Russia,ORBCOMM,Unknown,Unknown,Unknown,1 33063U 08031D   24054.52405514  .00002068  00000+0  32884-3 0  9991,2 33063  48.4405 107.7219 0006620 104.5343 255.6305 14.75718784842869,14.75718784,0.000662,LEO
33064,ORBCOMM FM37,2008,97.56,-1.0,-,48.44,Inactive,0,LEO,Russia,ORBCOMM,Unknown,Unknown,Unknown,1 33064U 08031E   24054.43246887  .00001785  00000+0  28647-3 0  9995,2 33064  48.4400  97.4939 0005108 124.9086 249.0447 14.75943895843092,14.75943895,0.0005108,LEO
33065,ORBCOMM FM40,2008,97.48,-1.0,-,48.44,Inactive,0,LEO,Russia,ORBCOMM,Unknown,Unknown,Unknown,1 33065U 08031F   24054.52155775  .00002306  00000+0  35142-3 0  9999,2 33065  48.4423  87.1616 0006411 133.6474  20.2425 14.77169711843131,14.77169711,0.0006411,LEO
16681,COSMOS 1741,1986,100.46,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Military,Unknown,Kosmos,1 16681U 86030A   24054.55466419  .00000246  00000+0  98620-4 0  9994,2 16681  74.0247 153.6420 0020181 278.2594  81.6269 14.33377207978203,14.33377207,0.0020181,LEO
24870,IRIDIUM 17,1997,100.22,-1.0,-,86.39,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 24870U 97034B   24054.58761241  .00000601  00000+0  19702-3 0  9991,2 24870  86.3902  76.3282 0003493 113.0741 247.0825 14.36817112394698,14.36817112,0.0003493,LEO
24871,IRIDIUM 920,1997,99.96,-1.0,-,86.39,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 24871U 97034C   24054.75320408  .00000693  00000+0  21136-3 0  9992,2 24871  86.3932  56.5881 0010149 214.2677 145.7869 14.40542294397792,14.40542294,0.0010149,LEO
24873,IRIDIUM 921,1997,93.98,-1.0,-,86.39,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 24873U 97034E   24054.29885827  .00019415  00000+0  62234-3 0  9990,2 24873  86.3893 344.6473 0004206  25.2265 334.9189 15.32229272457556,15.32229272,0.0004206,LEO
24880,SUPERBIRD-A3,1997,1453.54,-1.0,-,10.63,Inactive,0,GSO,USA,Japan,Unknown,Unknown,Unknown,1 24880U 97036A   24053.44148215 -.00000031  00000+0  00000+0 0  9993,2 24880  10.6295  39.9680 0006813 327.2127  32.8279  0.99068901 56491,0.99068901,0.0006813,GSO
24883,ORBVIEW 2 (SEASTAR),1997,100.39,-1.0,-,98.75,Inactive,0,LEO,Western Range Airspace,USA,Unknown,Unknown,Pegasus,1 24883U 97037A   24054.82263921  .00000563  00000+0  21626-3 0  9992,2 24883  98.7542 193.0925 0003215  94.5412 265.6139 14.34377397401901,14.34377397,0.0003215,LEO
309,TIROS 5,1962,98.74,-1.0,-,58.09,Inactive,0,LEO,USA,USA,Unknown,Unknown,Delta,1 00309U 62025A   24054.80525241  .00000647  00000+0  14388-3 0  9992,2 00309  58.0901  79.0211 0189357 181.5244 178.5232 14.58346482258542,14.58346482,0.0189357,LEO
24891,PAS 6,1997,1536.86,-1.0,UNK,10.13,Inactive,0,HEO,French Guiana,USA,Unknown,Unknown,Unknown,1 24891U 97040A   24053.77825699 -.00000154  00000+0  00000+0 0  9990,2 24891  10.1303 330.2357 0669847 236.5687 320.3901  0.93697763 68983,0.93697763,0.0669847,HEO
24894,COSMOS 2345,1997,1436.26,-1.0,UNK,14.34,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 24894U 97041A   24054.61118164 -.00000142  00000+0  00000+0 0  9997,2 24894  14.3370   4.1340 0165793 279.5705 256.8288  1.00260177 97161,1.00260177,0.0165793,GSO
8513,RADUGA 1,1975,1436.44,-1.0,-,4.99,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 08513U 75123A   24054.13404231 -.00000126  00000+0  00000+0 0  9996,2 08513   4.9881 279.8586 0005565 242.2415 117.3285  1.00247857186337,1.00247857,0.0005565,GSO
24901,ABS-3,1997,1450.68,-1.0,-,9.5,Inactive,0,GSO,PRC,ABS,Unknown,Unknown,Unknown,1 24901U 97042A   24054.26031214 -.00000200  00000+0  00000+0 0  9993,2 24901   9.5006  49.5131 0002052 255.4788 294.9084  0.99263784 96840,0.99263784,0.0002052,GSO
8519,METEOR 1-23,1975,102.05,-1.0,UNK,81.24,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 08519U 75124A   24054.82994171  .00000090  00000+0  42787-4 0  9998,2 08519  81.2415 227.9637 0013268 195.0564 165.0214 14.11057076478068,14.11057076,0.0013268,LEO
24903,IRIDIUM 26,1997,100.26,-1.0,-,86.4,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 24903U 97043A   24054.44743134  .00000498  00000+0  16410-3 0  9991,2 24903  86.3974 311.9308 0001926  87.5473 272.5944 14.36218735387869,14.36218735,0.0001926,LEO
24907,IRIDIUM 22,1997,100.34,-1.0,-,86.4,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 24907U 97043E   24054.48431700  .00000492  00000+0  16573-3 0  9996,2 24907  86.3983 315.0611 0002140  83.8082 276.3358 14.35115427387953,14.35115427,0.000214,LEO
16719,COSMOS 1743,1986,94.4,-1.0,UNK,82.55,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Tsiklon,1 16719U 86034A   24054.56183878  .00008243  00000+0  32424-3 0  9990,2 16719  82.5464 112.1091 0011537  80.9626 279.2917 15.25436653 65657,15.25436653,0.0011537,LEO
33105,JASON-2 (OSTM),2008,111.83,-1.0,-,66.04,Inactive,0,LEO,USA,France,Unknown,Unknown,Unknown,1 33105U 08032A   24054.65648432 -.00000094  00000+0 -12528-3 0  9993,2 33105  66.0406  26.6911 0007931 271.8465 261.0694 12.87666833734961,12.87666833,0.0007931,LEO
340,TELSTAR 1,1962,157.74,-1.0,UNK,44.81,Inactive,0,MEO,USA,USA,Unknown,Unknown,Unknown,1 00340U 62029A   24054.60929611  .00000015  00000+0  27169-3 0  9998,2 00340  44.8089  91.0620 2423539 263.6038 302.4874  9.12882292 55300,9.12882292,0.2423539,MEO
33108,COSMOS 2440,2008,1436.03,-1.0,-,8.96,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Unknown,1 33108U 08033A   24054.03417608 -.00000150  00000+0  00000+0 0  9998,2 33108   8.9578  47.2711 0004605 176.8579  20.5195  1.00276636 57313,1.00276636,0.0004605,GSO
16727,COSMOS 1745,1986,104.78,-1.0,UNK,82.96,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 16727U 86037A   24054.43422216  .00000071  00000+0  58336-4 0  9992,2 16727  82.9615   9.1925 0032400  40.9550  81.1747 13.74290615893123,13.74290615,0.00324,LEO
16729,EKRAN 15,1986,1491.5,-1.0,-,12.83,Inactive,0,GSO,Kazakhstan,Russia/USSR,Unknown,Unknown,Proton,1 16729U 86038A   24053.97496493 -.00000146  00000+0  00000+0 0  9995,2 16729  12.8295 327.9228 0009150 359.7563 174.6571  0.96546970110199,0.9654697,0.000915,HEO
41308,INTELSAT 29E (IS-29E),2016,1431.16,-1.0,-,4.37,Inactive,0,GSO,French Guiana,INTELSAT,Unknown,Unknown,Ariane,1 41308U 16004A   24054.33628289  .00000127  00000+0  00000+0 0  9991,2 41308   4.3642  80.3998 0005924 352.5045 216.3984  1.00617201 29774,1.00617201,0.0005924,GSO
24925,DUMMY MASS 1,1997,96.9,-1.0,-,86.34,Inactive,0,LEO,PRC,China,Unknown,Unknown,Unknown,1 24925U 97048A   24054.59320970  .00000777  00000+0  85559-4 0  9996,2 24925  86.3395 356.9233 0008794  57.0832 303.1237 14.86063796433887,14.86063796,0.0008794,LEO
24926,DUMMY MASS 2,1997,96.92,-1.0,-,86.34,Inactive,0,LEO,PRC,China,Unknown,Unknown,Unknown,1 24926U 97048B   24054.54390514  .00000768  00000+0  85053-4 0  9992,2 24926  86.3394 358.4676 0009826  64.8739 295.3503 14.85822962433665,14.85822962,0.0009826,LEO
16735,METEOR 2-14,1986,103.94,-1.0,UNK,82.53,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 16735U 86039A   24054.57477458  .00000078  00000+0  55255-4 0  9990,2 16735  82.5329 237.1984 0015711  61.3559   2.9323 13.85415233907753,13.85415233,0.0015711,LEO
41315,BEIDOU-3S M3S,2016,773.23,-1.0,-,55.99,Inactive,0,MEO,PRC,China,Unknown,Unknown,Unknown,1 41315U 16006A   24053.86652778  .00000004  00000+0  00000+0 0  9992,2 41315  55.9888  91.6384 0005260 270.1287  89.8910  1.86231578 54858,1.86231578,0.000526,MEO
24931,EUTELSAT W75,1997,1405.13,-1.0,-,10.02,Inactive,0,GSO,French Guiana,EUTELSAT,Unknown,Unknown,Unknown,1 24931U 97049A   24053.55864867 -.00000214  00000+0  00000+0 0  9997,2 24931  10.0215  38.5998 0024747  19.3499   1.5682  1.02481917 98036,1.02481917,0.0024747,GSO
24932,METEOSAT-7,1997,1464.77,-1.0,-,12.94,Inactive,0,GSO,French Guiana,EUMETSAT,Unknown,Unknown,Unknown,1 24932U 97049B   24054.38863868 -.00000072  00000+0  00000+0 0  9992,2 24932  12.9381  20.5228 0009654  35.1004 160.6097  0.98309240 96449,0.9830924,0.0009654,GSO
24944,IRIDIUM 29,1997,100.31,-1.0,-,86.4,Inactive,0,LEO,Kazakhstan,USA,Unknown,Unknown,Unknown,1 24944U 97051A   24054.52342724  .00000632  00000+0  21279-3 0  9993,2 24944  86.4011 344.9715 0002316  80.2723 279.8735 14.35570987384434,14.35570987,0.0002316,LEO
369,FTV 3502,1962,96.82,-1.0,UNK,98.55,Inactive,0,LEO,USA,USA,Unknown,Unknown,Unknown,1 00369U 62039A   24054.79635241  .00002907  00000+0  30883-3 0  9992,2 00369  98.5464  64.1263 0086382 347.3102  12.5937 14.87215676290303,14.87215676,0.0086382,LEO
24946,IRIDIUM 33,1997,100.4,-1.0,-,86.39,Inactive,0,LEO,Kazakhstan,USA,Unknown,Unknown,Unknown,1 24946U 97051C   24054.86291197  .00000437  00000+0  14894-3 0  9997,2 24946  86.3927 344.0905 0007212 187.1161 172.9934 14.34269216384035,14.34269216,0.0007212,LEO
24948,IRIDIUM 28,1997,100.24,-1.0,-,86.4,Inactive,0,LEO,Kazakhstan,USA,Unknown,Unknown,Unknown,1 24948U 97051E   24054.53346414  .00000645  00000+0  21309-3 0  9996,2 24948  86.4016 342.7599 0001915  95.1116 265.0300 14.36519434384968,14.36519434,0.0001915,LEO
16758,COSMOS 1748,1986,115.13,-1.0,UNK,74.02,Inactive,0,LEO,Russia,Russia/USSR,Unknown,Unknown,Unknown,1 16758U 86042A   24054.26399500 -.00000007  00000+0  60911-4 0  9994,2 16758  74.0223 339.1342 0011191 281.9938 246.5635 12.50766617722187,12.50766617,0.0011191,LEO
